Complexity,Loss,Equation
1,2.157192011265344,"0.2629683824536718"
2,1.9093913862025902,"cos(x2)"
3,1.0267029508320233,"x1 * x1"
5,0.6073555397367526,"(x1 * x1) + -0.6475703908368519"
6,0.5637217363079692,"cosh(x1) - (x2 * x2)"
8,0.18945441484109588,"cosh(x1) - cosh(cos(0.22873846028994485) * x2)"
10,4.738072142363604e-21,"((x1 * x1) - (cos(x2) * -2.000000000176506)) + -2.000000000122118"
