Complexity,Loss,Equation
1,2.6853543190034936,"0.3025922944841104"
2,2.3322709704430262,"cos(x2)"
3,1.1684276977385357,"x1 * x1"
4,0.718688469750938,"cosh(x1) - 1.3807633286383303"
5,0.19788741255443942,"cosh(x1) - cosh(x2)"
7,0.09553233794394768,"(cosh(x1) - cosh(x2)) / 0.8198618023690786"
9,0.08249468270630585,"((cosh(x1) - cosh(x2)) - -0.08933746958221028) * 1.2343846914865535"
11,0.07921813466071988,"(cosh(0.02772311355755678 - x1) - (cosh(x2) - 0.09076549301851088)) * 1.247742162766214"
