Complexity,Loss,Equation
1,2.7039118587304745,"0.36229191894970425"
2,2.2928297428791695,"cos(x2)"
3,2.2424562554164873,"cos(sinh(x2))"
4,0.8157796751973546,"cosh(x1) - 1.3416718723288426"
5,0.2270313171597885,"cosh(x1) - cosh(x2)"
7,0.1374921385915015,"cosh(1.05505954133915 * x1) - cosh(x2)"
9,0.12447284597847384,"(cosh(x1 * 1.0708310615926244) - cosh(x2)) + 0.06585158262462745"
14,0.034802166918573525,"((cosh(x1) * cos(sinh(x2 * cos(tanh(x1))))) - 0.9289345718265429) * 1.3420008315924326"
