Complexity,Loss,Equation
1,2.93892717430559,"0.2809326877319519"
2,2.338538454237337,"cos(x2)"
3,1.2669462310612931,"x1 * x1"
5,1.1941023296084663,"tanh(x1) * sinh(x1)"
6,0.7959864439131877,"(cosh(x1) + -1.4500625055688618) / 0.687580195738638"
7,0.4460193911443842,"sinh(sinh(cos(x2) - cos(x1)))"
11,0.06990792990932118,"(cos(x2 * -0.8433987969337607) - sin(x1 + 1.5506661049498904)) * 2.750281349022031"
14,0.03935432664339371,"sinh((cos(x2 * -0.8471978297350914) - sin(x1 + 1.5421453135461074)) * 0.7867152558486339) * 3.0651233248847145"
