Complexity,Loss,Equation
1,4.367161177921848,"0.21799540013881444"
2,3.574172409740052,"cos(x2)"
3,2.1304392261321867,"x1 * x1"
4,1.233718154946823,"cosh(x1) - 1.653646221881973"
5,0.3883157213692492,"cosh(x1) - cosh(x2)"
7,0.2489800926690854,"cosh(x1) - cosh(x2 * 0.9033009890439903)"
8,0.15849569435357969,"(x1 * x1) - (cosh(x2) * 0.6182290130172462)"
9,0.04567183520519753,"(x1 * x1) - sinh(1.2856319263406488 - cos(x2))"
10,3.160770020886493e-32,"(x1 * x1) - (2.0 - (cos(x2) * 2.0))"
