Complexity,Loss,Equation
1,2.316805078199017,"0.42990693860155543"
3,1.9462778273740826,"sin(exp(x2))"
4,1.1680438954399948,"x1 * tanh(x1)"
5,0.687228333519445,"(x1 * x1) + -0.7689987252860643"
7,0.6487137548725279,"((x1 * x1) - 0.6399322174190097) * 0.8751790038902845"
9,0.5835106832117364,"(cosh(x2) * cos(x1 - 2.9924745086105085)) - -1.268120173265177"
11,0.4614712060000234,"((cosh(x2) * cos(x1 - 3.1560046218121935)) - -1.1080562081559449) * 1.2748392213899518"
13,0.18905600223035346,"(cosh(-0.046020010071583295 - x1) + ((cosh(x2) * -0.8660443266930362) + -0.8667611245854427)) - -0.8817759753494893"
